ra,dec,u,g,r,i,z
162.061160076498,50.6275028496938,25.84031,22.92222,22.19815,21.4278,21.01425
162.061269227876,51.281593403828,23.50634,23.48996,22.01294,20.95134,20.52081
162.061349517292,50.653880609328,21.51206,20.53439,19.9452,19.69428,19.5988
162.061362508596,50.6538631543034,21.68589,20.50617,19.90661,19.65839,19.49372
162.06138741158,51.4752891728656,22.71006,23.62242,22.29895,21.40455,21.24729
162.061489614202,51.4373326169636,23.711,22.71836,22.33097,21.53686,21.11156
162.061512975324,50.6188919255582,22.95061,21.40715,20.28131,19.91286,19.57953
162.06155793916,51.4373915406901,22.81653,22.23733,22.19726,21.50393,22.05253
162.061569643678,51.4297921465433,24.85419,22.20622,21.20925,20.66858,20.86067
162.061573244028,50.8855353208854,23.54844,22.27151,21.48784,21.18585,21.24679
162.0616031832,51.475208656657,26.40977,23.2079,21.24707,20.84117,20.63425
162.061619519352,51.4751872542938,24.44757,25.46091,21.72525,21.4962,21.80143
162.061621397853,51.4298082465708,24.97794,21.88735,21.14216,20.47464,20.01561
162.061647940531,51.0571874690835,23.18917,23.00997,22.6994,21.9896,22.08276
162.061667232525,50.9247739780232,23.5499,22.47949,22.07482,21.61845,21.63038
162.061747941164,51.4373663601906,22.5795,22.13943,21.80523,21.62936,21.3083
162.061793069597,50.7728206468058,22.26546,21.49435,20.76775,20.67197,20.46983
162.061834445193,50.6982611567881,21.51288,20.17816,19.23278,18.68306,18.34171
162.061912109261,51.1849221073643,24.58567,22.98989,22.41227,22.26647,21.81686
162.061985601188,51.1411114037928,23.6529,-9999,23.27227,21.67666,-9999
162.062013117225,51.1410816777846,23.51691,24.10792,23.25286,21.63702,20.70925
162.062072565319,50.8663571233028,24.76351,24.34678,22.83163,22.08059,21.36111
162.062098000189,50.8663428677456,23.77173,24.30948,23.13363,21.81489,21.56844
162.062229821267,51.1694827566791,22.98188,24.18103,22.12408,20.28518,20.53606
162.062311439501,50.9694790930087,24.35095,22.7963,21.73131,21.17304,20.94038
162.062320023517,50.6739710730864,24.8813,24.45339,22.93216,21.40763,20.47143
162.062383752684,50.7146164479639,23.59458,22.88462,23.67516,24.01973,21.47421
162.062425121756,50.636774701299,22.71931,21.84513,21.07032,20.60015,20.23155
162.062447549038,50.6368026865956,22.33916,21.84502,21.08527,20.60701,20.24892
162.06245683302,50.6368112095263,23.15272,21.85318,20.90789,20.48245,20.13201
162.062482331902,50.8691327172537,23.45724,24.11975,23.95778,22.0392,21.55209
162.062500150469,50.8691556270097,-9999,-9999,-9999,-9999,-9999
162.06250506571,50.6367231824638,-9999,-9999,-9999,-9999,-9999
162.062540300116,50.7341133794908,23.4532,22.73775,21.17107,20.84684,20.74584
162.06262740669,50.9589011409158,24.44593,23.40016,22.11054,22.05178,21.06302
162.062663730603,51.0931933238743,23.01267,22.48256,21.22339,20.98668,20.82168
162.06272206949,50.5977981751634,23.83798,23.63374,21.87584,24.77974,21.0587
162.062808321401,50.6126820676376,26.53415,23.52359,22.01818,21.14256,22.91765
162.062845334165,50.9999407419798,22.34974,22.5411,21.79009,22.34063,21.57662
162.063055070248,51.3789500278736,23.75617,22.08357,21.12173,20.64931,20.37751
162.063085686873,50.6908553134837,23.35838,21.9563,20.14511,19.39306,18.92867
162.063174638888,51.3446883422291,22.66156,23.55686,22.66866,22.16626,21.70251
162.063259456855,50.6312991069029,26.74389,22.62345,22.93503,26.21622,19.11967
162.063293623343,50.739927509401,24.16706,23.10591,22.36629,22.63347,22.10618
162.063384836839,50.9867073630232,20.02245,19.13172,18.71453,18.53506,18.51366
162.063387185186,50.9867076856517,20.11012,19.17788,18.76809,18.59915,18.58206
162.063428280939,51.2370148690648,25.7138,25.54656,26.1411,23.6314,20.99388
162.063466300936,50.8360774443186,22.41859,22.49854,21.57192,21.41112,23.53721
162.063541756436,50.8531796519885,24.32786,22.73156,21.21354,19.73964,18.95896
162.063623914322,50.9812126161001,23.37939,23.0464,22.15874,21.56597,21.51743
162.06369544321,50.6285009156164,22.96334,22.29775,21.56314,21.35031,20.78826
162.063695475507,50.6285009702342,23.91046,22.31893,21.57004,21.40333,20.91583
162.063748346802,50.7995702896083,22.7432,22.72357,22.41261,21.5805,21.21706
162.063900221371,51.230238714277,25.93724,21.96803,21.18706,20.78185,21.08164
162.063900418687,51.5003250919765,24.98603,22.91417,24.46026,24.76089,23.52514
162.06390397196,50.7322319333888,22.83921,22.11438,21.60274,21.56317,21.43047
162.063945868964,51.1189021571144,25.22953,24.77953,21.90355,24.20216,23.16498
162.063948082464,51.1188917562515,25.77171,24.54915,21.83759,24.25306,23.08753
162.064021046627,51.1595849464555,24.31932,23.77275,22.63372,22.22203,21.86957
162.064022193544,50.8870379302667,23.43787,22.91842,21.29177,20.4502,19.85412
162.064022397849,50.8870321578267,23.24129,22.52144,21.20029,20.39544,19.82307
162.064045282359,50.7948778510928,22.31559,22.21262,21.67609,21.00818,20.69333
162.064187326636,50.7665899915598,19.82348,17.3716,16.40823,16.05436,15.8666
162.064187326636,50.7665899915598,19.8234,17.37146,16.40799,16.05427,15.86656
162.064190340319,50.6095359692838,24.09551,23.06624,22.29235,22.01486,21.48658
162.064190340319,50.6095359692838,23.61425,23.06624,22.29235,22.01486,21.13678
162.064203131813,50.7665938494293,19.8271,17.37065,16.40681,16.05379,15.86539
162.064350074071,51.5045549661517,25.56407,25.37113,22.26946,22.31898,22.98203
162.064671165018,50.666935259308,24.34618,22.5171,20.85338,20.17856,19.9147
162.064913285078,51.4400138012599,21.41121,24.29603,25.19285,24.93395,22.52797
162.064939588017,50.8702733931571,24.50837,23.82138,22.38337,22.64885,22.48843
162.064952723202,50.7652703396804,23.4814,22.7068,21.87701,21.64449,21.6639
162.065081332456,50.8661489742176,21.82545,20.86972,20.01209,19.73201,19.37293
162.065081332471,50.8661489742201,21.82503,20.86964,20.01208,19.732,19.37292
162.065098834316,51.3491156269721,24.699,22.63586,22.15823,22.39412,21.35459
162.065111057367,50.8661007780474,21.92498,21.07284,20.18478,19.77867,19.45015
162.06511105737,50.866100778052,21.925,21.07287,20.1848,19.7787,19.45018
162.065143473923,51.0089091908898,25.18729,22.69954,21.72542,21.34875,20.8455
162.065199303456,51.3711013318683,24.86279,22.12777,21.07217,20.23581,20.53249
162.065243229831,51.4298684781922,22.07571,20.04427,18.72802,17.66532,17.10668
162.065247254139,51.4298775928015,23.38299,20.17817,18.72786,17.66899,17.06317
162.065247254244,51.4298775928283,23.38303,20.17817,18.72778,17.66898,17.06311
162.065253952079,51.4298872933021,22.6251,20.16606,18.7192,17.6683,17.05803
162.065256813246,51.4298778643017,22.36824,20.09952,18.75738,17.66206,17.049
162.065260115441,51.4298748787177,22.86144,20.10658,18.75648,17.66473,17.05509
162.065260115444,51.4298748787225,22.86143,20.10664,18.7565,17.66476,17.05512
162.065296284975,50.8506496909971,24.89915,22.67726,21.0392,20.48487,20.15549
162.065346105488,51.1154498653972,23.89032,24.75934,19.05997,25.72171,23.14287
162.06535987301,51.1154080107938,24.89661,24.70335,21.853,24.68176,22.93152
162.065433151131,51.1637725964703,23.69804,23.01703,23.38137,22.15677,21.59853
162.065472925389,51.2450191968108,22.64196,20.23609,18.88185,17.85812,17.28383
162.065473796392,51.4804614633795,21.68751,20.66547,20.10822,19.86707,19.66292
162.065478684046,51.2675734500122,25.37677,22.79052,22.06039,21.70007,21.16863
162.065480212372,51.2450320784871,22.07348,20.23266,18.88178,17.85798,17.27464
162.065485242435,51.0509097248664,21.48646,21.44974,20.7967,20.22136,19.90716
162.065486274858,51.4805175437617,21.35215,20.51406,20.01742,19.81919,19.36802
162.065493641086,51.0520900085353,24.55534,22.94133,21.87674,21.37913,20.58191
162.065496032005,51.4804687855557,21.55144,20.63445,20.19013,19.92097,20.23266
162.065499138508,51.0508870624945,21.8859,21.9733,21.38261,20.76512,21.52894
162.065552174807,51.3333656404251,22.53436,22.67619,21.81529,21.55919,20.84306
162.06568247085,50.7576157531152,25.06522,21.78777,19.99112,19.31382,18.86533
162.065682476395,50.7576157540339,25.04958,21.82125,20.01669,19.34076,18.89287
162.065698393041,51.195507833533,23.7394,22.79472,22.47444,22.02394,21.63066
162.065748397739,51.5095686599156,23.36982,23.64108,21.76123,21.08005,21.02749
162.065770137956,51.5095716028166,23.44297,23.24882,21.60658,20.85642,22.22005
162.065787783001,51.3734852564068,24.76147,24.43809,22.6583,21.31137,21.38938
162.065812145757,51.5096246211396,23.75483,23.12384,21.7001,21.25533,21.05034
162.065831287599,50.7056957727924,22.92571,22.0049,20.91718,20.62333,20.47411
162.066028769865,50.7423864798023,23.53552,22.28893,21.0881,20.40988,19.86181
162.06612034861,51.1496662380633,24.43834,25.81102,22.85349,25.06339,22.35537
162.066157619152,50.8303771221341,22.05834,20.90381,20.41363,20.24092,20.15709
162.066274627534,51.1133835985105,24.09792,24.44372,22.19053,24.32333,22.60072
162.066276469401,51.1133705713949,24.08291,24.93919,22.17802,24.26958,22.61549
162.066409900412,50.7223748721622,24.06854,23.50657,24.38874,24.05811,21.83234
162.066437847696,50.9677082437338,22.06586,22.2974,21.89802,21.76366,21.48445
162.066474691886,51.3573101539113,24.26308,24.35343,22.39328,22.00447,22.8163
162.066802243187,51.247353451326,25.59265,23.88244,22.7335,22.66128,23.93127
162.066946449808,51.0203864271989,22.28544,21.46136,20.93215,20.63783,20.4669
162.067022879749,50.6681512027584,17.69908,16.68554,16.37156,16.26697,16.24599
162.067022879765,50.6681512027609,17.69953,16.68565,16.37197,16.26727,16.24603
162.067035451472,50.6681555945925,17.69544,16.68574,16.37049,16.26675,16.24521
162.067044275091,50.692571480577,25.01924,23.30579,21.60436,20.71079,20.29711
162.067063580558,50.8989311549866,24.8307,22.57874,21.66771,21.47433,20.89251
162.067147320403,51.2577418730562,23.22241,22.74435,22.04329,21.85755,21.42181
162.067156443118,51.2916037053125,19.84331,17.31138,16.0383,15.51308,15.23415
162.067166361008,51.2916156716674,19.77265,17.31014,16.03817,15.51287,15.23094
162.067169397768,51.3096294949941,26.3155,25.40355,23.1071,22.25648,21.686
162.067214440672,51.3095277384359,26.0306,24.22787,23.06562,21.91919,22.20684
162.067222551837,50.6754058679452,24.47591,23.64333,22.35171,21.60518,20.7759
162.067234519003,50.9708386709888,22.74861,22.27222,21.71341,21.64494,21.58505
162.067290501327,50.6544467936007,-9999,-9999,-9999,-9999,-9999
162.067301140365,51.1110158034691,25.57825,25.42401,22.22063,24.74097,23.24034
162.067305269498,51.1110038918601,24.60995,24.99397,22.17101,24.33817,23.3145
162.067322803098,51.01472374483,23.63343,23.43858,22.71434,21.85377,21.23627
162.067323633256,51.4622245224009,22.34086,20.01815,18.81726,18.28667,18.00765
162.067327705981,51.4622070688715,22.41202,20.04165,18.80117,18.29235,18.04399
162.067330644853,51.4622340234047,22.0397,20.00768,18.8129,18.28815,17.99789
162.06733888868,51.4622334773359,22.08819,19.99665,18.76506,18.28118,17.9867
162.06734064515,51.462232394114,22.43387,20.00836,18.76571,18.28638,17.98758
162.067371087376,50.6544559646854,21.95239,21.27803,20.98715,20.72795,21.00336
162.067413899838,50.7496875915789,24.76038,24.32899,23.58128,23.27856,20.60182
162.067461709467,50.6244150099106,-9999,-9999,-9999,-9999,-9999
162.067497301944,50.6244391275949,22.05119,21.2268,20.46774,20.21871,19.74728
162.067528282845,51.3712400031522,24.6338,23.73698,20.59895,19.42222,20.34616
162.067547932235,51.4671806837827,23.97515,25.47105,24.84067,23.92603,20.37971
162.067555311535,51.5095243271239,24.70621,23.18486,20.75091,20.13215,19.66908
162.067573604179,50.7675078167182,23.50457,24.41208,22.60823,23.35191,22.09446
162.067585981073,51.509515979287,24.77078,23.81294,21.50276,20.97732,20.37442
162.06758886394,51.3279833868607,22.3276,25.23597,25.72634,24.98285,22.84609
162.067612645517,51.5095314700423,23.69184,22.74353,21.49384,20.6283,20.58092
162.067621799271,51.509564718545,25.89465,23.05989,21.49815,20.64939,20.15491
162.067621799652,51.5095647192317,25.8965,23.21057,21.49923,20.65132,20.15574
162.067633524349,51.5095360562239,23.70674,22.87996,21.71223,20.85807,20.77193
162.067669997699,51.1368654069141,23.8572,24.08057,22.89278,22.17513,22.46494
162.067757619152,50.8678002996145,24.51699,22.6857,24.31124,22.33352,21.36166
162.067833901101,51.1368025322349,-9999,-9999,-9999,-9999,-9999
162.067941134729,50.9994465280622,23.46558,23.97214,22.48372,22.43275,22.34063
162.068017512414,51.4868476743628,22.21267,22.11226,22.10001,21.46201,20.83694
162.068021769741,50.6304797306152,25.74109,25.77932,25.06374,22.41665,23.87081
162.068031399788,51.4868500806831,23.88329,22.25007,21.74222,21.76476,21.04711
162.06805587268,51.093781233756,17.26405,15.93211,15.44458,15.27144,15.20134
162.06805726517,51.0937887488711,17.2547,15.93147,15.44301,15.2699,15.20157
162.068072673775,51.4868675202454,22.7625,22.13865,21.55214,21.60347,21.538
162.068092124812,50.8640296520676,24.62452,23.37671,22.2218,22.16794,21.08813
162.068111122067,51.109362849974,24.82288,24.62549,22.07997,23.77114,22.0501
162.06811604233,51.1093460779974,24.61768,25.05711,22.09936,23.79394,22.14284
162.068162537508,51.0937802096571,-9999,-9999,-9999,-9999,-9999
162.06816855386,51.0937894655316,-9999,-9999,-9999,-9999,-9999
162.068186227568,50.8639650671744,24.64185,24.7665,22.17734,21.55149,21.76426
162.068198166656,51.4338976717545,24.59294,24.19489,22.81741,22.08674,21.70377
162.068199928654,50.9677784223301,24.79883,22.39307,21.02749,20.59107,20.23764
162.068203458742,50.9677795752772,22.24181,22.26176,20.97379,20.55011,20.18144
162.068238463374,50.7274163461483,23.84105,23.42532,22.63132,22.5046,22.67374
162.068289776085,51.4904420986802,26.08593,22.36513,26.41414,24.953,22.04501
162.068561843324,51.0907330972282,-9999,-9999,-9999,-9999,-9999
162.068575994585,50.8803247058553,23.04005,22.46801,21.86609,21.40705,21.72639
162.06859400268,51.0907909035768,22.38227,22.32189,22.6043,21.84361,20.89916
162.068626805128,51.284334543723,21.35908,20.40392,19.97855,19.83013,19.87389
162.068746591122,50.7572954184444,23.34105,22.13071,21.28013,20.74578,20.70811
162.068780620072,51.1074094083177,24.82607,25.2207,22.10863,25.253,23.10105
162.068782139309,51.1073935801141,24.21594,24.96034,21.99707,25.02872,23.09995
162.06892936111,51.049652659783,25.60583,24.98941,24.19828,22.20196,22.41673
162.068945569919,51.4451343020313,22.1738,25.01112,24.41339,24.5209,22.97108
162.068968940578,50.612703505591,25.22713,24.35857,22.28059,21.34516,21.3278
162.068984215685,51.1152298183686,21.70361,20.69405,20.36931,19.82208,19.21362
162.06898463577,51.1152297657137,21.70978,20.72746,20.39604,20.25231,20.38058
162.068993314189,51.1152169106315,21.61846,20.6897,20.36727,20.22342,20.08611
162.069021672817,51.1274325820674,22.88235,-9999,21.81501,21.37829,-9999
162.06903899067,51.1274218166596,24.00079,23.24379,22.09646,21.7539,22.03476
162.069228824412,51.2516463419891,25.71704,23.83899,22.78575,21.67183,20.75531
162.069272907765,51.0096303523002,23.69178,23.32622,22.29592,22.14529,21.92496
162.069365228469,51.3636561563406,24.63467,25.11438,22.27683,19.87223,22.82691
162.069535160619,51.1668169230748,20.44968,19.57927,19.2733,19.15942,19.12981
162.069540671609,51.1668300463858,20.36711,19.57545,19.27172,19.15638,19.09245
162.06971921209,50.585272544115,24.00916,23.88742,22.61089,21.39008,21.28085
162.069871906356,50.6027179267355,22.57409,23.30574,22.57159,21.62005,21.49945
162.069921597839,51.4959717664228,24.06996,23.04473,23.26976,22.33536,22.63726
162.069933475173,50.7225815201236,24.23713,22.29834,20.69049,19.95071,19.39522
162.069934235327,50.9181659817452,22.986,22.16594,21.08358,20.85959,20.89948
162.069974513917,50.6388716724534,22.47237,21.99046,20.92848,20.38347,20.05812
162.069979052293,50.6388592525832,22.80705,21.93237,20.88312,20.33991,20.04382
162.069992195549,51.5048325673267,24.64891,23.9462,23.39623,22.10731,23.52731
162.070054747459,51.4286649840436,24.71638,24.99998,23.05535,22.05761,21.21217
162.070104457094,50.6388556124574,23.29492,21.86642,20.8252,20.38546,20.17557
162.070109766336,50.6388675951575,23.80097,21.91226,20.81778,20.44887,20.14379
162.070109766336,50.6388675951575,23.80097,21.91224,20.81778,20.44887,20.14379
162.070169710423,51.474137260139,23.8727,22.76469,22.49296,20.97456,20.38731
162.070174735867,51.1044416283664,25.90239,24.31685,22.00553,25.02056,22.79427
162.070181983273,51.1044536668622,25.88118,25.00585,22.0401,24.83283,23.06613
162.070188751719,51.4741348497408,24.0099,24.99335,22.64698,21.14449,20.96484
162.070241631013,51.4741442283642,23.0459,23.74747,22.47776,21.36203,20.70245
162.07028556011,51.0406876138894,23.66447,22.56767,21.71145,20.97032,20.48471
162.07038688249,51.2479793357725,22.36983,22.60714,21.78931,21.79458,20.87079
162.070600840433,51.1035160511352,23.96147,24.87457,22.08727,24.89601,22.52577
162.070657436437,50.8667903094128,24.21982,23.61064,21.94535,21.59066,22.8289
162.070673360727,51.0115830501893,23.91748,23.23006,22.44213,22.23894,21.46092
162.070704170214,50.8665915717541,24.48519,22.7881,22.23708,21.39702,21.62556
162.070715027827,50.6997316341504,23.40517,23.70032,21.88444,21.38809,21.27039
162.07084685094,50.5880840755024,25.87309,24.71438,25.17138,25.17784,20.81144
162.070854994997,51.1713697961288,25.84908,23.29882,21.75242,21.3479,20.49458
162.070941581445,51.1263580019119,-9999,-9999,-9999,-9999,-9999
162.071028864971,50.8619677238873,25.15462,25.03786,24.57931,22.31564,22.21221
162.071044659424,51.4498033181455,23.59389,27.28296,26.49837,20.92385,23.88305
162.071137993726,51.1264029217171,-9999,-9999,-9999,-9999,-9999
162.071170491359,51.1264123655449,-9999,-9999,-9999,-9999,-9999
162.0711736178,51.1263905129737,22.75295,20.51181,19.12296,18.12723,17.58361
162.0711736178,51.1263905129737,22.75297,20.51188,19.12303,18.12729,17.58368
162.071179251892,51.1264021871393,22.35279,20.5044,19.12446,18.12811,17.57364
